"location_id","location_type__001","location_type__002","location_type__003","open_soon","latitude","longitude"
"greatfallssupercharger","supercharger","standard charger","","1","47.4941836000","-111.2833449000"
"greatoceanroadsupercharger","supercharger","standard charger","","1","-38.3387180000","144.3038740000"
"greenbeltmdsupercharger","supercharger","standard charger","","1","39.0045544000","-76.8755282000"
"greensborosupercharger","supercharger","standard charger","","0","36.0594600000","-79.9083230000"
"grossetoitsupercharger","supercharger","standard charger","","1","42.7614490000","11.1127220000"
"guadalajarasupercharger","supercharger","standard charger","","1","20.6430655500","-103.3538818000"
"guanxianhebeishengsupercharger","supercharger","standard charger","","1","39.3896180000","116.2802800000"
"guangzhoubaiyunsupercharger","supercharger","standard charger","","1","23.1659300000","113.2622990000"
"guangzhouhuaadusupercharger","supercharger","standard charger","","1","23.4764080000","113.1433160000"
"guangzhoutianhesupercharger","supercharger","standard charger","","1","23.1252870000","113.3804810000"
"guangzhouzengchengsupercharger","supercharger","standard charger","","1","23.3517630000","113.6364240000"
"guangzhouzhujiangsupercharger","supercharger","standard charger","","1","23.1252120000","113.3276900000"
"guardaptsupercharger","supercharger","standard charger","","1","40.5398660000","-7.2683550000"
"gulounanjingsupercharger","supercharger","standard charger","","1","32.0284670000","118.7913470000"
"gwangjusupercharger","supercharger","standard charger","","0","35.1477821000","126.8375518000"
"gympiesupercharger","supercharger","standard charger","","1","-26.1833960000","152.6665030000"
"gyorsupercharger","supercharger","standard charger","","0","47.6332530000","17.6610030000"
"hackensacksupercharger","supercharger","standard charger","","1","40.8859570000","-74.0454030000"
"beijinghairunmansionsupercharger","supercharger","standard charger","","0","39.9745077600","116.3026757800"
"halethorpesupercharger","supercharger","standard charger","","1","39.2401735000","-76.6806441000"
"halfmoonbaycasupercharger","supercharger","standard charger","","1","37.4635519000","-122.4285862000"
"halifaxnssupercharger","supercharger","standard charger","","1","44.6487635000","-63.5752387000"
"mellbystrandsupercharger","supercharger","standard charger","","0","56.5014820000","12.9575520000"
"hamanecsupercharger","supercharger","standard charger","","1","35.2909560000","128.4893780000"
"hamiltontownshipsupercharger","supercharger","standard charger","","1","40.2115109000","-74.6796651000"
"hamiltononsupercharger","supercharger","standard charger","","1","43.2564660000","-79.8819020000"
"hangzhouliangzhusupercharger","supercharger","standard charger","","1","30.3433990000","120.0648650000"
"hangzhouqianjiangsupercharger","supercharger","standard charger","","1","30.3776160000","120.5288690000"
"hangzhouxiaoshansupercharger","supercharger","standard charger","","1","30.0910570000","120.2986770000"
"hangzhouxixisupercharger","supercharger","standard charger","","1","30.2925550000","120.0555150000"
"hangzhouyuhangsupercharger","supercharger","standard charger","","1","30.3843490000","120.2989640000"
"harlemnewyorksupercharger","supercharger","standard charger","","1","40.8183270000","-73.9378750000"
"hattasupercharger","supercharger","standard charger","","0","24.8195030000","56.1344110000"
"hattiesburgsupercharger","supercharger","standard charger","","1","31.3271189000","-89.2903392000"
"haywardcaliforniasupercharger","supercharger","standard charger","","1","37.6685680000","-122.0813170000"
"hebisupercharger","supercharger","standard charger","","0","35.7354902700","114.2925854400"
"hechiguizhousupercharger","supercharger","standard charger","","1","24.6731310000","108.0309510000"
"hedongtianjinsupercharger","supercharger","standard charger","","1","39.1222550000","117.1793870000"
"helenasupercharger","supercharger","standard charger","","1","46.5883707000","-112.0245054000"
"hendeksupercharger","supercharger","standard charger","","1","40.7511210000","30.6998410000"
"henryettasupercharger","supercharger","standard charger","","1","35.4399039200","-95.9832572900"
"hepingtianjinsupercharger","supercharger","standard charger","","1","39.0916440000","117.2099490000"
"hepuguangxisupercharger","supercharger","standard charger","","1","21.7497900000","109.2439990000"
"hesperiasupercharger","supercharger","standard charger","","1","34.4263886000","-117.3008784000"
"heyburnsupercharger","supercharger","standard charger","","1","42.5561151200","-113.7648010000"
"hicksvillesupercharger","supercharger","standard charger","","1","40.7684331000","-73.5251253000"
"highlandcaliforniasupercharger","supercharger","standard charger","","1","34.1283442000","-117.2086513000"
"hiroshimasupercharger","supercharger","standard charger","","1","34.3848180000","132.4548040000"
"hohhotsupercharger","supercharger","standard charger","","0","40.7822520000","111.7068350000"
"holbaeksupercharger","supercharger","standard charger","","1","55.6510990000","11.7725880000"
"hollywoodsupercharger","supercharger","standard charger","","1","34.0928092000","-118.3286614000"
"hollywoodfloridasupercharger","supercharger","standard charger","","1","26.0112014000","-80.1494901000"
"holstebrosupercharger","supercharger","standard charger","","1","56.3458380000","8.6313840000"
"hongkongsupercharger","supercharger","standard charger","","1","22.4002540000","114.1311130000"
"honolulusupercharger","supercharger","standard charger","","1","21.3069444000","-157.8583333000"
"hoodriveroregonsupercharger","supercharger","standard charger","","1","45.7053966000","-121.5214623000"
"hopebcsupercharger","supercharger","standard charger","","0","49.3783550000","-121.4426330000"
"horshamsupercharger","supercharger","standard charger","","0","-36.7161250000","142.1933010000"
"houstonsupercharger","supercharger","standard charger","","1","29.7604267000","-95.3698028000"
"houstonkatysupercharger","supercharger","standard charger","","1","29.7857853000","-95.8243956000"
"houstonuptownsupercharger","supercharger","standard charger","","1","29.7410048000","-95.4610278000"
"hsinchusupercharger","supercharger","standard charger","","0","24.7796480000","121.0052770000"
"huailaihebeisupercharger","supercharger","standard charger","","0","40.4060010000","115.5204640000"
"hualiensupercharger","supercharger","standard charger","","1","23.9821730000","121.6169520000"
"huangguanzhengshaanxisupercharger","supercharger","standard charger","","1","33.5982390000","108.4126670000"
"huanghuahebeisupercharger","supercharger","standard charger","","1","38.3118400000","117.4031750000"
"huanglingxianshaanxishengsupercharger","supercharger","standard charger","","1","35.5592140000","109.1963280000"
"huangshihubeisupercharger","supercharger","standard charger","","1","30.2526780000","115.0089030000"
"hudiksvallsesupercharger","supercharger","standard charger","","1","61.7145340000","17.0465460000"
"huelvaessupercharger","supercharger","standard charger","","1","37.2614200000","-6.9447200000"
"huescaessupercharger","supercharger","standard charger","","1","42.1435290000","-0.4053470000"
"huizeyunansupercharger","supercharger","standard charger","","1","26.4262530000","103.2746370000"
"hulluksupercharger","supercharger","standard charger","","1","53.7641870000","-0.3506800000"
"humenguangdongsupercharger","supercharger","standard charger","","1","22.8111750000","113.6607520000"
"huntingtonbeachcasupercharger","supercharger","standard charger","","1","33.6594835000","-117.9988026000"
"huntingtonwvsupercharger","supercharger","standard charger","","0","38.4109510000","-82.4871250000"
"huzhouzhejiangsupercharger","supercharger","standard charger","","1","30.9678330000","119.9645540000"
"ignaceonsupercharger","supercharger","standard charger","","1","49.4159000000","-91.6587000000"
"iisupercharger","supercharger","standard charger","","1","65.3175400000","25.3736280000"
"iidasupercharger","supercharger","standard charger","","1","35.5015150000","137.7967540000"
"indianapolisdowntownsupercharger","supercharger","standard charger","","1","39.7688547000","-86.1599149000"
"indiosupercharger","supercharger","standard charger","","1","33.7205771000","-116.2155619000"
"aviemoresupercharger","supercharger","standard charger","","0","57.1897740000","-3.8362060000"
"ionninasupercharger","supercharger","standard charger","","1","39.6632640000","20.8495900000"
"ipswichuksupercharger","supercharger","standard charger","","1","52.0630870000","1.1513760000"
"irvinesupercharger","supercharger","standard charger","","1","33.6839473000","-117.7946942000"
"islandiasupercharger","supercharger","standard charger","","1","40.8037930000","-73.1696710000"
"istanbulsupercharger","supercharger","standard charger","","1","40.8564300000","29.3973790000"
"italytexassupercharger","supercharger","standard charger","","0","32.1949640000","-96.8987650000"
"ithacanysupercharger","supercharger","standard charger","","1","42.4439614000","-76.5018807000"
"izmirsupercharger","supercharger","standard charger","","1","38.4171370000","27.1305290000"
"jacksonvilleflsupercharger","supercharger","standard charger","","1","30.3321838000","-81.6556510000"
"jalasjarvisupercharger","supercharger","standard charger","","0","62.4171290000","22.7919860000"
"jalovikizvorsupercharger","supercharger","standard charger","","1","43.3953760000","22.3599790000"
"jamestownndsupercharger","supercharger","standard charger","","1","46.9105438000","-98.7084357000"
"seouljamsilsupercharger","supercharger","standard charger","","0","37.5132356000","127.1024178000"
"seogwiposupercharger","supercharger","standard charger","","0","33.2498440000","126.4090440000"
"jejucitysupercharger","supercharger","standard charger","","1","33.4647170000","126.5521440000"
"jerseycitynjsupercharger","supercharger","standard charger","","1","40.7281575000","-74.0776417000"
"jiaxingzhejiangsupercharger","supercharger","standard charger","","0","30.7409031200","120.7400040300"
"jilinfuyusupercharger","supercharger","standard charger","","1","45.0039530000","126.0133220000"
"jilinsipingsupercharger","supercharger","standard charger","","1","43.0565940000","124.3688570000"
"jingbianxianshaanxishengsupercharger","supercharger","standard charger","","1","37.6261930000","108.8419910000"
"jingdezhenjiangxisupercharger","supercharger","standard charger","","1","29.3442530000","117.0784090000"
"jingzhouhubeisupercharger","supercharger","standard charger","","1","30.3820700000","112.2654510000"
"jinhauzhejiangsupercharger","supercharger","standard charger","","1","29.1134050000","119.6490240000"
"jinzhaianhuisupercharger","supercharger","standard charger","","1","31.8262730000","116.0637230000"
"jiujiangjiangxisupercharger","supercharger","standard charger","","1","29.7168840000","116.0291380000"
